account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,1,5476472,5476472
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,2,5413258,10889730
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,3,5723396,16613126
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,4,5720371,22333497
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,5,6035965,28369462
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,6,6036532,34405994
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,7,6410450,40816444
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,8,6312439,47128883
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,9,6385771,53514654
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,10,5842734,59357388
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,11,6691530,66048918
27000D,"TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)",80475,2024,12,6958389,73007307
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,1,4654164,4654164
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,2,4765353,9419517
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,3,4805668,14225185
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,4,4845727,19070912
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,5,5156503,24227415
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,6,5168699,29396114
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,7,5555382,34951496
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,8,5450140,40401636
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,9,5526744,45928380
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,10,5002534,50930914
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,11,5881366,56812280
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),80475,2024,12,6231758,63044038
43000S,TOTAL F & I NEW,80475,2024,1,60487,60487
43000S,TOTAL F & I NEW,80475,2024,2,39366,99853
43000S,TOTAL F & I NEW,80475,2024,3,47654,147507
43000S,TOTAL F & I NEW,80475,2024,4,41095,188602
43000S,TOTAL F & I NEW,80475,2024,5,33594,222196
43000S,TOTAL F & I NEW,80475,2024,6,49826,272022
43000S,TOTAL F & I NEW,80475,2024,7,56478,328500
43000S,TOTAL F & I NEW,80475,2024,8,72633,401133
43000S,TOTAL F & I NEW,80475,2024,9,92420,493553
43000S,TOTAL F & I NEW,80475,2024,10,89822,583375
43000S,TOTAL F & I NEW,80475,2024,11,131082,714457
43000S,TOTAL F & I NEW,80475,2024,12,44694,759151
44600S,TOTAL F & I USED,80475,2024,1,30018,30018
44600S,TOTAL F & I USED,80475,2024,2,16816,46834
44600S,TOTAL F & I USED,80475,2024,3,17648,64482
44600S,TOTAL F & I USED,80475,2024,4,26263,90745
44600S,TOTAL F & I USED,80475,2024,5,21982,112727
44600S,TOTAL F & I USED,80475,2024,6,20481,133208
44600S,TOTAL F & I USED,80475,2024,7,10925,144133
44600S,TOTAL F & I USED,80475,2024,8,30694,174827
44600S,TOTAL F & I USED,80475,2024,9,42577,217404
44600S,TOTAL F & I USED,80475,2024,10,53491,270895
44600S,TOTAL F & I USED,80475,2024,11,20700,291595
44600S,TOTAL F & I USED,80475,2024,12,20188,311783
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,1,45110,45110
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,2,32660,77770
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,3,35485,113255
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,4,28023,141278
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,5,20866,162144
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,6,34724,196868
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,7,39819,236687
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,8,43199,279886
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,9,63490,343376
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,10,67647,411023
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,11,94551,505574
43000G,TOTAL F&I NEW (LINES 23 THRU 29),80475,2024,12,32464,538038
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,1,22711,22711
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,2,12000,34711
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,3,12781,47492
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,4,18471,65963
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,5,11951,77914
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,6,14819,92733
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,7,8328,101061
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,8,20988,122049
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,9,30869,152918
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,10,42278,195196
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,11,15844,211040
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",80475,2024,12,12688,223728
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,1,160513,160513
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,2,160513,321026
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,3,160513,481539
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,4,160513,642052
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,5,160513,802565
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,6,160513,963078
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,7,160513,1123591
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,8,160513,1284104
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,9,160513,1444617
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,10,160513,1605130
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,11,186574,1791704
28000D,"TOTAL FIXED ASSETS
(LINES 53 THRU 60) ",80475,2024,12,248249,2039953
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,1,83226,83226
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,1,155003,155003
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,2,72925,156151
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,2,145217,300220
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,3,140333,440553
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,3,72054,228205
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,4,84601,312806
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,4,146970,587523
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,5,88493,401299
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,5,173726,761249
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,6,50424,451723
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,6,103692,864941
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,7,97678,549401
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,7,201623,1066564
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,8,73542,622943
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,8,157800,1224364
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,9,71445,694388
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,9,167175,1391539
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,10,83931,778319
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,10,180238,1571777
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,11,104821,883140
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,11,212455,1784232
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,12,160457,1944689
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",80475,2024,12,112358,995498
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,1,252908,252908
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,1,92470,92470
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,2,196570,449478
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,2,74780,167250
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,3,174327,623805
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,3,58316,225566
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,4,210424,834229
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,4,73093,298659
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,5,277277,1111506
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,5,109870,408529
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,6,163362,1274868
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,6,60731,469260
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,7,205903,1480771
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,7,76957,546217
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,8,168836,1649607
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,8,52386,598603
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,9,235462,1885069
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,9,84619,683222
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,10,202740,2087809
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,10,78280,761502
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,11,222457,2310266
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,11,88945,850447
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,12,313741,2624007
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",80475,2024,12,55847,794600
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,1,75255,75255
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,1,40631,40631
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,1,44552,44552
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,2,64464,139719
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,2,25628,66259
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,2,31698,76250
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,3,51307,191026
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,3,39885,106144
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,3,24819,101069
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,4,64557,255583
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,4,42144,148288
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,4,30630,131699
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,5,89069,344652
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,5,41103,189391
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,5,37235,168934
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,6,51983,396635
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,6,30384,219775
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,6,20264,189198
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,7,66485,463120
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,7,36345,256120
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,7,26116,215314
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,8,54749,517869
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,8,41674,297794
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,8,20027,235341
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,9,75831,593700
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,9,44380,342174
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,9,30632,265973
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,10,62321,656021
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,10,31236,373410
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,10,30903,296876
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,11,67629,723650
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,11,36517,409927
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,11,29366,326242
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,12,11013,398914
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,12,20961,305281
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",80475,2024,12,401562,1125212
400000XG,TOTAL GROSS PROFIT,80475,2024,1,237861,237861
45500XG,TOTAL GROSS PROFIT,80475,2024,1,59974,59974
400000XG,TOTAL GROSS PROFIT,80475,2024,2,237595,475456
45500XG,TOTAL GROSS PROFIT,80475,2024,2,53121,113095
400000XG,TOTAL GROSS PROFIT,80475,2024,3,232654,708110
45500XG,TOTAL GROSS PROFIT,80475,2024,3,53066,166161
400000XG,TOTAL GROSS PROFIT,80475,2024,4,257294,965404
45500XG,TOTAL GROSS PROFIT,80475,2024,4,66402,232563
400000XG,TOTAL GROSS PROFIT,80475,2024,5,327468,1292872
45500XG,TOTAL GROSS PROFIT,80475,2024,5,66480,299043
400000XG,TOTAL GROSS PROFIT,80475,2024,6,186148,1479020
45500XG,TOTAL GROSS PROFIT,80475,2024,6,32761,331804
400000XG,TOTAL GROSS PROFIT,80475,2024,7,242320,1721340
45500XG,TOTAL GROSS PROFIT,80475,2024,7,73737,405541
400000XG,TOTAL GROSS PROFIT,80475,2024,8,265708,1987048
45500XG,TOTAL GROSS PROFIT,80475,2024,8,53619,459160
400000XG,TOTAL GROSS PROFIT,80475,2024,9,265801,2252849
45500XG,TOTAL GROSS PROFIT,80475,2024,9,48062,507222
400000XG,TOTAL GROSS PROFIT,80475,2024,10,279330,2532179
45500XG,TOTAL GROSS PROFIT,80475,2024,10,60230,567452
400000XG,TOTAL GROSS PROFIT,80475,2024,11,319485,2851664
45500XG,TOTAL GROSS PROFIT,80475,2024,11,72734,640186
400000XG,TOTAL GROSS PROFIT,80475,2024,12,430677,3282341
45500XG,TOTAL GROSS PROFIT,80475,2024,12,49065,689251
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,1,78306,78306
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,2,83367,161673
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,3,72586,234259
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,4,71177,305436
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,5,114372,419808
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,6,70081,489889
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,7,99625,589514
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,8,92165,681679
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,9,121171,802850
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,10,98744,901594
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,11,139318,1040912
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,80475,2024,12,55891,1096803
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,1,23252,23252
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,2,19804,43056
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,3,18988,62044
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,4,18199,80243
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,5,22013,102256
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,6,17663,119919
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,7,23941,143860
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,8,19923,163783
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,9,23383,187166
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,10,23701,210867
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,11,32087,242954
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,80475,2024,12,63293,306247
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,1,76329,76329
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,2,81303,157632
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,3,88014,245646
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,4,101516,347162
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,5,124603,471765
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,6,65643,537408
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,7,45017,582425
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,8,100001,682426
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,9,73185,755611
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,10,96655,852266
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,11,75346,927612
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,80475,2024,12,262428,1190040
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,1,4182933,4182933
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,2,4326538,8509471
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,3,4475586,12985057
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,4,4493136,17478193
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,5,4908324,22386517
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,6,4757958,27144475
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,7,5050353,32194828
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,8,4314151,36508979
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,9,4817220,41326199
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,10,4676659,46002858
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,11,5417528,51420386
25000D,"TOTAL INVENTORIES
(LINES 26, 30 THRU 40)",80475,2024,12,6317723,57738109
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,1,5836982,5836982
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,2,5773771,11610753
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,3,6083908,17694661
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,4,6080884,23775545
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,5,6396478,30172023
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,6,6397045,36569068
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,7,6770963,43340031
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,8,6672953,50012984
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,9,6746284,56759268
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,10,6203246,62962514
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,11,7078103,70040617
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),80475,2024,12,7406641,77447258
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,1,7137394,7137394
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,2,7074985,14212379
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,3,7381912,21594291
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,4,7371037,28965328
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,5,7665721,36631049
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,6,7694484,44325533
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,7,8054057,52379590
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,8,7916088,60295678
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,9,7984109,68279787
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,10,7428465,75708252
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,11,8281914,83990166
33000D,TOTAL LIABILITIES (LINES 27 & 32),80475,2024,12,8599492,92589658
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,1,2483230,2483230
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,2,2309632,4792862
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,3,2576244,7369106
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,4,2525310,9894416
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,5,2509218,12403634
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,6,2525785,14929419
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,7,2498675,17428094
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,8,2465948,19894042
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,9,2457365,22351407
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,10,2425931,24777338
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,11,2400548,27177886
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),80475,2024,12,2367734,29545620
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,1,19,19
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,2,21,40
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,3,18,58
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,4,21,79
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,5,18,97
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,6,18,115
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,7,29,144
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,8,34,178
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,9,26,204
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,10,19,223
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,11,29,252
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),80475,2024,12,12,264
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),80475,2024,1,33196,33196
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),80475,2024,1,811198,811198
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),80475,2024,2,50707,83903
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),80475,2024,2,811962,1623160
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),80475,2024,3,37101,121004
